summary,reviewText,overall,sentiment,enhanced_rating
The steamer works perfect. I was very pleased,"The steamer works perfect. I was very pleased, It gives you a powerful steam coming out the tip. It works for a very a long time for seemingly endless steam power.",5,0.4871428571428571,4.54
Good Reservoir Capacity,"Choose this model because of the mobility and larger capacity reservoir. Never had used a steam cleaner before, and hoped it would work miracles on the kitchen grout. Did not perform as well as I had hoped, although the tile and grout were cleaner when done, but it required multiple passes and scrubbing with the brush attachment, The brush bristles quickly withered and some started coming out during first use.",4,0.25666666666666665,3.6284494217537695
steamers are ok,"as far as steamers are concerned, this one rocks.  very well made, great product.  i prefer the mop with the swivel basket.",5,0.4,4.38
This is the one you want...,"After doing my homework, I decided for this model.
It has been a long time since I spent money that wisely. This is a great item.
The quality is superior and the price is amazing. You'll be pleased.
The heating is fairly fast with 16 Oz of water (*) and it's ready to operate in about 5 minutes.
There is enough pressure to clean dusty old stuff and remove grease and grim.

I love it.

(*) Maximum capacity 48 Oz, which I didn't experiment with.",5,0.2127450980392157,4.585142857142857
Very useful if you understand its limitations,"I've had this steam cleaner for about 6 weeks and have found it to be an excellent addition to my cleaning tool arsenal. It does have its limitations, however.

The positive features is that it's easy to setup and use, and the compact shape makes it easy to find a place to store it when you're not using it. Setup is a snap - just attach the handle using one screw, and the manufacturer is thoughtful enough to provide an extra long, thin screwdriver since the handle screw is recessed. Nice touch. Also comes with a lot of attachments for pretty much anything you'd want to clean (grout lines, counter tops, floors, windows, BBQ grills, etc.).

The biggest plus is the price. I've looked at steam cleaners for years, but was always put off by the steep price tags. Some of the high end European models run $1,500 or more - for that kind of money, I'd rather pay someone to clean for me! So, a low price is a big plus.

BUT, this low of a price means you're not getting the functionality of a high end machine. For example, the steam is pretty wet, and you'll also get a big dribble of water when you start up after pausing for a few moments. The tank is rather small, and you can't add more water without letting it cool down first. The attachments are OK in terms of function, but wear at a fairly fast rate. Build quality is good for the price paid, but you'll need to take care that you don't damage the wands since they are all plastic.

All in all, however, I'm happy with this. It makes it much easier to clean grout lines on my kitchen counters and floors, which is the main reason I got it. Again, it's not magic - you still need to put some work into it, but it's much, much, MUCH easier than using a scrub brush. What works well for me is to spray on some grout and tile cleaner first, let it set for a moment, then hit it with the steam. Wipe up with a clean microfiber towel and move on to the next section. I can do an entire room in the time it used to take me to do a small area with my trusty scrub brush.

I've also have had good results using it to clean soap scum off tiles and shower doors, getting in the nooks/crannies around faucets and toilets, and cleaning drips/spills in the oven and on the range top. Light to moderate dirt/grime comes up with just steam. More intensive messes (or ones that are very greasy) need to be sprayed first with a spray cleaner (409, Fantastic, or whatever brand you like) to help the steam do its work.

And remember, it just sprays steam - it does not suck it back up like a carpet cleaner. Keep a towel handy to wipe up the water and loosened dirt. Microfiber works best, but any absorbent rag will do.

Couple of points to keep in mind:

1) Use distilled water, especially if you have hard water. A build up of scale/mineral deposits will kill a steam cleaner very quickly.

2) Wear ear plugs if you're working in a small room (such as a bathroom). The noise level can really get to you after 20 minutes or so.

3) There's another model made by McCulloch that is exactly the same as this except that it has a slightly longer hose and a different colored casing. Pick whichever one happens to be on sale/best price - they are functionally identical.",4,0.20891377543551454,3.6384040714821966
"I got a bad casting, and it snapped the collet holder",Not high quality at all. I think the model that is pictured is the best one they have ever made.,3,0.0733333333333334,3.519
China's finest,"It's a knock off of Harbor Freight,
It's not a bad tool, just not a good one earthier.
Made in China",3,-2.7755575615628914e-17,3.302862041184622
"Good, not great","This vice as shipped is different than the one shown on the web site as the method of attaching the upper cross slide screw is changed.  Not a big deal, but not what I was expecting.  The vice itself is serviceable, with a fairly smooth action and not very much back lash.  The base is not tall enough for the lower cross slide handle to clear, so it must be mounted up on another sub-base to function, which was easily done, but inconvenient.  Still, it's a pretty good value considering the price.",4,0.05196078431372548,3.71334126984127
Five Stars,Nice,5,0.6,4.672
Five Stars,very nice part.,5,0.78,4.672
Reasonable price and quality.,"The only reason I didn't give this five stars is the amount or work it took to clean it up and smooth everything out.  For the price it is a very good investment for anyone with a drill press.

When it came it was covered with heavy machine grease and was anything but ""smooth"".  Travel had binding spots and just felt off to me.  I took it completely apart and cleaned it off with mineral spirits, then gave it a light coat of machine oil.  Then I spent a lot of time with wet or dry paper polishing all the travel surfaces.  Putting it back together was easy and so was adjusting the slides.

I've only used it a few times, so far.  But there is no slop in the travel and the head stays firmly in place.  I am not saying that this is a piece of precision use equipment, but for the casual user that wants some control at a reasonable price, you can't go wrong.  Just be ready to spend a little time working out the rough spots.",4,0.07023333333333333,3.7661591445341447
I thought this was pretty decent. It's not the best cross-sliding vise around,"For the price, I thought this was pretty decent.  It's not the best cross-sliding vise around, but it certainly gets the job done, and is sturdy.  You can tighten it down very secure.",4,0.37911816578483243,3.7039761904761903
Three Stars,"There is no installation, operation or maintenance guide for the cross vice.",3,0.0,3.0
"Wrong picture, but fairly good milling vise","Need instructions to fine tune the slide action.  Very heavy duty and did the job I intended it for.  Could not orient the vise to drill adequately.  But not sure if it was my drill press, the vise of me that could not get the right position.",4,0.10321428571428572,3.608704585537919
This is very useful and very affordable!,"Before reviewing this item I should explain how I came to use it. I was reading a recent special issue of Popular Woodworking Magazine entitled ""The Ultimate Guide to Tablesaws 2004"". In this magazine I found the article ""19 Step Tune-up"" by Paul Anthony. This article explained a lot to me and really emphasized the importance of keeping your tablesaw (and other tools) properly adjusted. He explained the many components of a tool that can be checked/calibrated using a dial indicator. I assumed throughout the article that he was probably using some $300 model that would forever be out of my reach. Imagine my surprise when he revealed that he was using the Grizzly dial indicator with magnetic base attachment, and that these items are precise and affordable on every budget!

Now for my review: Grizzly shipped my order in their usual speedy fashion and I have to say I am well pleased with this purchase. Once you hold this tool in your hands you understand that it is good quality without being frilly. The construction seems perfectly adequate, and my tests show this gauge to be quite precise as well. Within minutes after setting up my dial indicator I was able to determine that the aging blade on my tablesaw was no longer flat and needed to be replaced.

All in all, this is a smart buy that will allow you to fine tune your tools and check precise calibrations without hurting your pocketbook one bit.",5,0.2300649350649351,3.8365278195488726
Five Stars,worked great,5,0.8,4.621428571428572
Five Stars,AVERY GRATE PICE OF EQUIPMENT ; THANKS VERY MUCH.,5,0.23,4.37
Five Stars,Works great and price is right.,5,0.5428571428571429,4.728571428571429
Good enough for light use.,"For the price it is a great value. If you are looking for an indicator that will be good for true close tolerances, buy a Starrett or Mitutoyo, but for an occasional use indicator for backlash or drill run out, this works fine. One problem, as noted in other reviews, the mag base is very weak.",5,0.17765151515151512,4.096127819548872
Just average,Wanted a second wood vise for my work bench and didn't want to spend a lot. Works fine. Nothing special about it but it works.,3,0.15595238095238095,3.2133333333333334
Very handy!,"Greatly simplifies tool alignment, especially table and chop saws.",5,0.5916666666666667,4.358177777777778
Well made,Another well made product from Shop Fox. Use for light hobby use.,5,0.4,4.182166666666666
I love it,Easy to install.,5,0.4666666666666667,4.566222222222223
Two Stars,"not great quality, spend the extra and get something that is good",2,0.09999999999999998,3.255
Five Stars,"It is match as I need, Thanks",5,0.2,4.45
Goodz tooz goz,All good here make sure to put some locking washers on the piece that holds the dial indicator. And tighten down the micro adjust all the way and your good to go.,4,0.43611111111111106,3.6135385338345865
Great Value for Low Cost,"I was in a previous career a professional auto tech for over a decade and used several high-end dial indicators; so this experience is my reference for basing this review.

This magnetic base, stand and indicator seemed of relatively comparable quality to ones back in the day that were hundreds of dollars.  The only place I could notice any difference in quality from a more expensive one was in the dial indicator itself and the magnetic base.  The actual dial indicator seemed a slight bit more flimsy and not as durable as pro grade ones and the base's magnetic clamping force seemed a bit less but this was still fine for my use as I only needed this to setup a one-off automotive ring and pinion gear swap.  Most importantly it seemed accurate enough.  This set also came in a decent blow-molded plastic case for storage which I appreciated.

All in all it's at least to me remarkable that nowadays one can order and receive in two days a precision measuring device of this quality for only $30.",5,0.0369047619047619,3.875159854180907
Good cheep vise.,"I works good and was easy to install.  I did take it apart and lubed the screw shaft for easy action.  I would have liked to have a beefier handle, but i guess i could have bought a more expensive vise.",5,0.37083333333333335,4.181323633156967
Nice Vise,"Received this via ""prime"". Its a lot larger and heavier than I expected. It seems to be well made and I didn't experience any out of square closing of the vise as some others had. I did have to tighten the 2 guides as they were not seated properly. A very easy task. So far Im satisfied with this item. Shop Fox is well known for crappy paint jobs but this has been painted properly. I expect to get a lot of use out of it, and didn't have to pay a fortune for it. Your going to need mounting bolts and nuts for it (1/4"").",4,0.23761904761904765,3.4718236331569665
Four Stars,good tool,4,0.7,3.993111111111111
Just what I needed,Outstanding product. Heavy but accurate.,5,0.23333333333333336,3.993333333333333
Four Stars,Works as advertised....,4,0.0,3.26
Five star purchase experience,"Quality product, great price and fast shipping",5,0.5,4.481
"Great, accurate, heavy-duty product with some QC issues","I bought this for woodworking, primarily for setting up my jointer and adjusting the jointer knife height.

It came in a thick plastic case, which is more than I expected. It could've been padded, but since I didn't expect a case at all I can't fault it too much.

Assembly was easy and the instructions were very clear and not Engrish-y at all, unlike most stuff like this. The instructions were clear, to the point, printed on thick stock and included lots of pictures. Way better than what you usually get here.

The machining on the base is clean and pretty much flawless. Smooth surfaces are smooth as glass. *Very* heavy. Feels like quality, more than the cost would suggest.

When placed on my cast iron jointer bed, the magnet holds solid as a freaking rock. Almost impossible to move.

I tested the accuracy with feeler gauges (zeroed out on a table, then slid the gauge under the measurement rod). The measurement was so close to the value on the feeler gauge that it was probably due to human error while zeroing it out to the table's height and not error in the tool. Even so it was (by my eye) no more than 1/10,000 of an inch off, and more like 1/50,000 to 1/100,000 of an inch. Accuracy is not a problem here, I think.

There are lots of adjustments, included one I *love* and didn't expect. The middle of the horizontal rod has a micro adjustment screw. As you loosen and tighten it, the dial moves up and down by tiny amounts. It lets you insanely close to the surface of an object. The action is smooth and easy.

So, if the unit is so great why is it three stars. Well, three stars isn't a horrible score, but there's a severe quality control issue. The unit I got has one serious flaw. The dial came WAY off of 0. By default the gauge reads around -10 thousandths. It is impossible to adjust the measurement rod to zero it out on the zero mark, but you can adjust the actual measurement markings - so I brought the zero to the needle instead of vice versa. This isn't a perfect solution - you can't zero out the ""hundredths"" gauge (the one in the middle), and the whole face is tilted over since 0 is in the top left instead of at the top.

It seems like you could insert a washer between the top of the rod and the body of the gauge, and if you used the right size washer you could adjust the needle back to 0. It already includes one thin metal washer and a rubber o-ring. I don't have a tiny diameter, super thin washer to use for this, and I shouldn't have to. It really should have come calibrated to 0. I contacted Grizzly support to see if there's a secret way to adjust the needle but haven't gotten an answer yet.

If it turns out that the unit is easy to fix, or if they can make it right otherwise, then this is a 4 star unit, maybe more like 4 1/2 star. I'm not really sure yet if I want to go through the hassle of a return, since it does work really well otherwise.

There's also no way to ""tare"" the unit beyond the hundredths place. You can rotate the measurement scale so that zero is wherever you want, but that only works for a single rotation of the needle. You can't zero the center ""hundredths"" dial. This isn't a big deal since I got this to deal with thousandths of an inch, and zero'ing out is just a shortcut so you don't have to do subtraction. Still, it is something to think about.",3,0.10342735042735042,3.0169505708716233
Good value for money,"This has been working great. Use it to measure run out and bounce in truing my spoke wheels.
Magnetic base is strong. Holds in any position, horizontal or vertical.
Action of the probe is smooth, doesn't catch or drag through entire length.
The clamps haven't given me any issues, just snug to the point where they don't rotate or slide. Doesn't take much.

It came well lubed in oil. good for rust protection I suppose, but it was king of a slippery annoying mess.
The case exists, that's about all. It's a really basic blow-molded case. You'll have to take the base off to store it in the case, and everything rattles around because the molding is just a cavity, and not formed to fit.

There will be some flex if you're way out at the far ends of each rod, and the flexible joint introduces some play, but it doesn't flex under the light load of pressure on the plunger.

I can't comment with authority on accuracy of graduations, but within what I'm reasonably able to measure, I can't say it's off.
All in all, much more accurate that eyeballing measurements, and good value.",4,0.1742063492063492,3.9717254901960786
Great buy,The magnet and adjustable arms on are heavy duty and reliable.  The dial indicator is accurate and definitely worth the price.,5,0.32500000000000007,4.195
It is great..,"It is great...for the price, this is a great little DTI. The base, rods work great, and the adjustment on the rod is an excellent feature...love it
One year later, and it is still going strong...I use it all the time in the workshop on a Lathe...Love It!",5,0.34464285714285714,4.668333333333333
Five Stars,good,5,0.7,4.562
Three Stars,"Not the easiest to use of any set I have worked with, but it works ok",3,0.5,3.3200000000000003
"Cheap junk, a roll of the dice, don't depend upon it working.","Exactly the same as those sold at Harbor Freight.  Does not clamp the gauge solidly motionless or even close, has at least .1"" play - useless.",1,-0.024999999999999994,2.4225091575091575
good cheap dial indiactor,"well this dial indicator definitely works, i do have to say the magnet base portion of this thing is kinda flimsy, but just have some finesse and it will work just fine for you

rated 4 stars due to the magnet being kinda shtty but you know 30$ for a dial indicator is better than paying 100$ for a snap on one

but if you do measure like crankshaft end play or any thing else extremely important i don't know if this will suit your needs for a ""built motor""",4,0.18645833333333334,3.3771408065618593
Five Stars,100%,5,0.0,3.8966666666666665
No way to zero out the dial itself,"I used this item to level out the blades on my jointer. It'll do the job, but first make sure your base is level. I have a bench jointer and the outfeed base is not perfectly level. Both the infeed and outfeed bases are aluminum stock and there is enough flex in them to cause them to bow a bit between the four bolts that hold them down. No fault of this dial indicator. The jointer just has too-thin aluminum bases. However, I have to move the base of this dial indicator back and forth on the outfeed base to zero out the blades. Have to account for the base's unevenness. It gets four stars as there is no way to zero out the indicator itself. Instead, you use the fine adjustment screw on the arm to zero out. Kind of inconvenient and dumb.",4,-0.25759259259259265,3.231813289634342
Five Stars,Nice heavy and accurate instrument,5,0.26666666666666666,4.562666666666667
Five Stars,"Works great, used it to true my new table saw sled quickly.  Love Grizzly products.",5,0.44659090909090904,4.516666666666667
Weak magnet in the base,The dial-indicator is OK for the price. The mag-base is very marginal due to the weak magnet.,3,-0.1625,2.8775093010303534
"Solid wheels, nice compound tread, quiet but tough.  Swivels well, locks well.","Very solid wheels, nice wheel compound.",4,0.13518518518518519,3.7411666666666665
Three Stars,base hard to use meter meets my needs,3,-0.5458333333333334,2.8208333333333333
Smooth running wheels-great breaks,replaced old stem wheels with these on an abused cart-works like new!  strong breaks as well.,5,0.2759469696969697,4.438855866355866
Five Stars,Very nice for the money,5,0.78,4.636
Five Stars,Works great! As described. I would purchase again.,5,1.0,4.48
Five Stars,Thanks,5,0.2,4.45
Five Stars,OK  as advertised,5,0.5,3.94
Very nice indicator.,"I was on the fence about getting this after reading reviews saying there were problems with the adjustment screws and so on, but I went ahead and bought it for tuning up my table saws and adjusting 80% jigs for recievers, and I am very glad I went with this product. The adjustment screws do have plastic handles on them, yes, but the plastic is such a thick guage that I don't understand what people were using to break them. A10 lb sledgehammer maybe?
The micro adjustment is great, I like being able to rough in using the adjustment knobs, and then fine tuning my standard. The magnetic base holds very well, and releases quite adequately.
All in all, this is a heavy duty constructed dial indicator, which should shrug off way more rough handling then should be applied to a precision instrument.",5,0.17866666666666664,3.914139724310777
Thread damaged before able to use,"On first use the threads in one of the tightening nuts stripped.  As I had not used this item before I was slowly creaping up on a the force required to secure the arm.  The thread stripped before I could get it tight.  I was unable to make even a single measurement.

The threads on one of the nuts, securing the arm to the shaft, stripped on first use.  I was unable to make a single measurement.  As I had not used this device before I was slowly creeping up on tightening the hand turn so as not to over torque.  The threads stripped before I could get the arm to stay in place.

I did not purchase the cheapest magnetic base with dial indicator for the reason that I did not want one that would break.  I did not go far enough up in quality.

I did not want a replacement as I fear that the new one might break in 6 months and I would be unable to return it.

The overall quality of this item is not particularly good though it would have worked for me if it had not failed.  If you want one of these, even if you don't intende to use it frequently;  get a better one.

Previously I returned a defective wood clamp to Amazon and my money was refunded with no additional questions.  I fully expect that to happen with this one which I am returning today.  This gives me considerable confidence when buying from Amazon.",1,-0.05007528703180878,1.864813193698532
Five Stars,like it,5,0.0,4.122
Top Quality,Heavy Duty with a great Locking design. Rolls smoothly.,5,0.375,4.169047619047619
Five Stars,Sturdy and smooth rolling,5,0.4,3.9593333333333334
EXCELLENT casters - solid as a rock,"These are the real deal. I elevated my 300lb workbench with these. Rolls so easy now and when locked, it's solid as can be. I probably could have gone with two lockers instead of four, that's how solid they are. Now my workbench is much higher and more useful since I can move it out of the way. Great solid product.",5,0.31666666666666665,4.1215370370370366
Economical entry into precision measurement,"There's a lot to like about the Grizzly G9849 Magnetic Base/Dial Indicator Combo.  The base is substantial and the switchable magnet holds it strongly to any steel or cast iron surface.  There are enough rods and clamps to make it useful in many situations.

There were a couple of issues that prevented me from awarding 5 stars.  The first one is that the bolt that holds the dial indicator to the rod clamp is quite difficult to tighten.  There is no screwdriver slot or socket head, so the only way to tighten the bolt is by using your fingers on the round, lightly knurled, small diameter head.  It's difficult to get your fingers between the indicator body and the rod to exert enough torque to keep the indicator solidly in place.  I may try to grind a screwdriver slot in the head so that I can use a tool on it.

One of the rods has a 'micro-adjuster'  in the center of it that is supposed to let you make small adjustments in the indicator position.  I find this feature to be pretty useless.  The joint is unstable, moves too easily, and it can screw up your measurements if you're not careful.  I usually avoid having the micro-adjuster in the setup by moving the indicator to the same side of the adjuster as the clamp that joins the 2 rods.  I would prefer to have a single, solid rod and will probably get one in the future.

The base is decent, but it would be more useful if there were more than 1 tapped hole in it.  I would like it if there were 1 or 2 more tapped holes, in other faces of the base.

One more thing.  If you are looking for an indicator to measure the runout of precision spindles, this is not the best one to choose.  To measure runout accurately, you are better off with test indicator with a 0.0005"" graduations.",4,0.056234335839599,3.4614242424242425
"Works very well, very accurate","The only complaint I have about it, isn't even about the item, its the case, I wish the case was made so that you could put the indicator in it assembled, instead of taken apart.  Otherwise it is pretty fantastic and works just as well as my expensive one at work.",5,0.08142857142857148,3.9749999999999996
It does the job,"My only complaint is that the adjustment requires a lot of effort.  Once you figure it out though, you will find that you have a really good instrument.  The magnetic base is especially useful.",4,0.03999999999999998,3.575733333333333
Good value.,Somethings you just can't go digital and with a dial gauge I find that you can't get a feel for the movement with a digital clock gauge. This one is good value in a nice case.,5,0.4,4.72
HEAVY duty,I capitalized heavy as the unit is about 5 pounds. They apparently overcompensated for the complaints of ease to break. The main arm is 5/8 dia and the second is 1/2 dia  - plated steel. The stays and stay screws are spring steel with plastic finger tabs. The spring-loaded adjustment on the secondary arm is really cool and easy to use. The magnetic base has about a 15-20# holding force. It is plenty to hold the indicator and stand in any position. The previously mentioned would be my only complaint - it is large and heavy. Movement on the dial indicator is smooth and accurate. The type of tool you would expect to find attached to a D8 caterpillar or locomotive engine... Size could be an issue. I have not checked but a job like measuring ring and pinion backlash could be an issue due to the tools size. For my machining purposes it is very usable and quite accurate. For $22 I am very happy.,4,0.06613095238095237,3.7254476190476193
not impressed.  had to send back.,Very heavy and do not turn well. I had to return them.,3,-0.25333333333333335,2.882083333333333
Hard!,"These work as advertised.  I ordered 4 and they arrived quickly.  They seem sturdy and well built.  However the reason I only gave 3 stars is that the main reason one would order roller skate wheels is for the softness, and these are hard - I would estimate 90  Shore A.  (not easy to dig your fingernail into)",3,-0.0621527777777778,2.5259722222222223
Five Stars,great value,5,0.8,4.74
Five Stars,great value,5,0.8,4.74
Does the job,"I like the design - these units have a large load capacity and looked to me to be rugged enough to last (I'm using them on a custom designed stool that rolls around my shop). My only problem is the way the caster attaches - It uses a relatively short METRIC stud, and the hardware was not included. But I can't blame the caster for that - I should have bought the version with a mounting plate in stead of the stud.",5,0.04285714285714286,4.020714285714286
Great wheels but.......,"These wheels look pretty stout, I love the way the shroud covers the bearings. It will be really hard for something to get into the roller bearings. The one thing that kept me from rating this a 5 was there were no specs for the size of the threaded shaft. I assumed it was a 3/8 shaft and had welded ends on my table legs as such only to get the wheels and find they have what appears to be 7/16 threads or could be metric. I am pretty irate since I have to cut off the end of my table legs to accommodate the larger size (another 2 hours of work plus material). I will go to a hardware store to find out what nuts fit the stem.

pros: well built, great bearing protection
cons: adv does not specify the stem thread size
  shaft size too short at only 30mm
  thread size 12x1.75 making nuts hard to find
  does not include the nuts

1/15/2013: I went to the hardware store to find that the thread size was not american but metric, 12x1.75 to be exact. It took a while to find the right size nut but could not find any jam nuts. For the price of these wheels this company should include the jam nuts since they would have more resources than the average purchaser.

recommendation: yes, very well made but be aware; nuts may be hard to find",4,0.16479591836734694,4.0677561327561325
ok but need to be supplied with nuts.,"The swivel post was a a little too big for my scroll saw table and jet lathe so i had to enlarge the holes in stand. I'm thinking i should of got something a little more heavier for my lathe but, i don't move it around much except to clean. They work alright for my band saw",4,0.17023809523809524,3.8060314685314687
"You can get casters cheaper at surpluscenter.com With standard 1/2"" studs","You can get casters cheaper at surpluscenter.com With standard 1/2"" studs

The casters seem to be good but the metric studs and no nuts included sucks. I had to drive a minimum of 38 miles to get nuts.

How'd that work out for me? Not so well. I just as well drove to buy casters in the first place",1,0.12999999999999998,2.46495
Not too shabby,"I'll admit, given the price I paid I expected far worse.  The metal part of these come across as fairly well made and heavy duty, the locks seem to work quite well, and my fish cooker is now easily movable without throwing my back out trying to lift one end of it.

The only thing I could see that might be an issue in the long run is the wheel is just dry bare plastic riding on a dry bare metal shaft..  Might want to take the wheel off and pack it with grease, just to keep the friction down to make it last longer.",4,0.01962962962962962,3.5582539682539682
Easyroller,I am fully satisfied.  The wheels roll well and the brake holds.  The brake lever is easy and positive to manipulate.,4,0.38686868686868686,3.919257575757576
"these are great, at a great price!","I've had these on my Delta contrator's table saw for a while now and they're great, handling the cracks in the floor with ease.  They're easy to operate, locking securely and rolling smoothly.  I've since bought several more to put on other tools in my workshop.  What a great value they are.  As others have stated, the M-12 size metric nuts and washers are easily found, so installs have been a breeze for me.",5,0.4946969696969697,4.715
"Very sturdy, smooth rolling wheels.  Handles a heavy workbench easily.","These are decent wheels.  I purchased cheap wheels before this, and struggled to move even a lightweight wood cart around.  On my latest project (300 pound workbench) and used these, and WHAT A PLEASURE.  Nice to be able to move the whole thing with one hand.  The wheels are not cheap, but it seems you get what you pay for.  With both the wheel and swivel locking, it makes whatever they are attached to rock solid.  The lock is a bit of work to disengage (if you are wearing soft shoes), but doable.  So far over two months, no flat spots.  We will see what the summer heats does.",5,0.21416666666666673,4.310019166019166
great product,very well built.,5,0.5,4.741428571428571
A good product for the price?  Maybe.....,"You nearly always get what you pay for.  I have looked (shopped extensively)around a lot before I bought these.... these are well worth the price.  They are what I would call a good heavy unit in the low capacity type of wheel assemblies.  You can always buy better than this, but you will pay at least double or more to what these will cost you.  Good deal for the money and reasonably well made too!
UPDATE: What I said above has been tested now.
Part 1:  I built a 200# 4ft. X 8ft. plywood work table and installed 6 of these assemblies to make it light and easy to roll.  Loaded it is about 250 to 300# max.  The wheels can't handle it well at all.  The problem is not the wheel itself, it is the chincy metal materials they used.  Soft, flexible, and bends rather than turn on the rollers, even on a flat new cement floor.  Sad. Data: 300# by 6 rollers = ~ 50 # each loading.... pretty over rated huh?!
Part 2:  I made a small cabinet for the Sander I bought on Amazon, and I used 4 rollers to easy the locating of the tool in my shop.  Wieghs about 100# with the sander: works perfectly.  DATA: 100# by 4 wheels = 25# per wheel.  Obviously, typical China Junk.... very overrated.  Listed to handle 220# loads each, and at 50# each they begin to fail.

Derate them by about 400% and you are just about right.  If you must have 50# or more on them, the metal is just tooooo soft and bendable.  Otherwise, just great.",3,0.2169859307359307,3.0633687566913372
"Love these wheels, buy them.","The price was great, buy them when they're in the $5-6 range if you can.  Why buy a swivel for double the price, if you can just buy these and lock or not lock them at your choosing.
They lock well, wheel is then immobile, once the swivel turns to the next click, I'd say 1/16 of a circle, then it locks as well.
The only negative is that they are rather hard plastic which while that is good at reducing the chance of a flattened side, they are rather slippery across the floor.
Putting any weight against them may easily move your stand.",5,0.2046296296296296,4.27004662004662
Making tool stands?  Use 2 of these instead of rotating casters,"Recently made stands for all my shop benchtop tools.  Used locking spinners on one only to find they are just not stable enough for the job.  Put two of these on the back of the stand and two locking spinners on the front and voila, stable, nothing moves when working a piece.  Make sure you get matching locking spinner casters to get the height even.",5,0.1,4.206218842268842
Roll Like a Champ,I bought these casters for a mobile workbench that I was building.  They installed great and roll like a champ.....couldn't be happier!!,5,1.0,4.023333333333333
"Great stuff, maybe as good as Duct Tape to have around",This is great stuff for uncoated handles or repairing any electrical cord instead of electrical tape that comes apart easily.,5,0.6833333333333333,4.737555555555556
Dried up after third use,"My lid was not cracked. I got about 3 uses out of this but after a month it turned into a gummy mess and had to toss it out. I guess I should have put it inside the house instead of leaving it in the hot garage?
Even when it was brand new, I found it to be messy and difficult to work with, never was able to get a clean finish, always messy looking",2,-0.002196969696969703,2.4170925925925926
So far so good.  They do roll OK and the locks work and they don't feel cheap.,"So far so good.  They do roll OK and the locks work and they don't feel cheap.  Highly recommend some oil or other lube on the wheel axle and also the swivel bearings right away.  It appears as if these are pretty far down the ladder as far as the price scale, so I must assume they would be for economy and not super high quality or durability.  Will update after some use and observation if needed.",4,0.2357936507936508,3.735
Five Stars,haven't used them yet but they are well built,5,0.0,4.218333333333334
Five Stars,Great casters for my plywood transporter.,5,0.8,4.237
Four Stars,"very heavy duty. mounted with 2.5"" hoseclamps",4,-0.26,3.623333333333333
Awesome Product!,"Back around 1998, I purchased two cans of red.  I used these to coat around 8 or so lead 'bullet' diving weights.  Fast forward 14 years.  Some 2,000 dives later, the coating is still solid, red and protective.  Couldn't ask for much more.  I would never ding the product in a review for the fact that the lid does not keep the volatiles from volatilizing (an unrealistic expectation).  Unless you freeze the product after opening (as I do with a high volatile content rubber repair compound), don't plan on being able to use any remainder.",5,0.16909090909090907,4.52
Plasti Dip,This is great stuff.  I use it to dip the end of ropes in it and it shrinks up and makes a real tight end that will stay put.,5,0.2660714285714286,4.404285714285714
It works!!,"I was wondering if i was wasting my money when I ordered Plasti-dip, but it works well. It is easy and near fool proof. A couple of tips would be to move slow. Dip slow, extract slow. Start with a good clean surface and don't try to push the drying time. Again, be slow; with patience the results are great. Take extra care in sealing your partial can. If air gets to it it will start to harden. I found a bit of grease inside the rim of the plastic lid makes an effective seal and keeps my product ready for long periods.",5,0.13214285714285712,4.03146136039886
One time use only product!!! Top does not seal!!,"I have purchased four or five of these containers. EVERY one of them has gone hard and dry in spite of properly sealing the container after use. I contacted the manufacturer to complain about the early and quick demise of their product and request a replacement. They refused. They told me to contact the selling store for a free replacement and that the mfg has a replacement agreement in place with retailers. The manager of Ace Hardware innitially told me he has never heard of such agreement. Ace however DID exchange the can for me at no charge. The manufacturer also told me that the container is a ""TEMPORARY CONTAINER"" !!! They advised me to transfer remaining product into an air tight container! It is a little too late for that now it appears. I'd ONLY buy this product if I intended to use it ALL in one day. It works fine when the can is first opened.",2,0.08081349206349206,2.765111111111111
Great for heavy loads,Heavy duty and non marking.  Love them,5,0.22500000000000003,4.108333333333333
Good Product...,Good wheels. Have used this type before and always had good luck with them.,5,0.6999999999999998,4.682
Really nice roller,Really nice roller that has stood up with no problems in my work shop.,5,0.6,4.606
Works great,"These work just great even on gravel. A bit of an odor, but they are in the tool shed. I would buy again if needed",5,0.8,4.68
stinky but great,"yes they smell, but honestly being somebody who has worked in industrial manufacturing, mechanic shops and farm equipment repair, it really isent an overwhelming smell. thats mostly opinion though, im sure some would consider it foul, especially indoors.

great quality though!",5,0.5125,3.8449999999999998
they are awesome.,"The locking mechanism is kinda hit and miss if you don't hit it just right. Other than that, they are awesome.",4,0.5401785714285714,4.223829365079365
Five Stars,nice,5,0.6,4.672
"Smooth and sturdy, non-marring","These have been installed on a tool cart, wood jointer, and soon will be on a table saw.  With space limited, mobility is crucial and these casters are heavy duty and non marring.  Solid wheels hold lots a weight and swivel extremely easily.  Great.",5,0.15476190476190477,4.407879953379954
Four Stars,Holding up so far,4,0.1,3.7416666666666667
Five Stars,This is a great wheel for the price.  Darrell,5,0.8,4.30513492063492
wheel,roll good on dirty shop floor,5,0.04999999999999999,4.175134920634921
